Time,Query,ClientIP,Count,Suspicious
2026-03-14T00:33:23.734581,legit32.com,192.168.33.36,12,False
2026-03-13T14:33:23.734581,c2server.net,192.168.48.194,20,True
2026-03-17T01:33:23.734581,legit12.com,192.168.12.178,8,False
2026-03-13T09:33:23.734581,x123.randomdomain.ru,192.168.42.238,10,True
2026-03-10T12:33:23.734581,legit43.com,192.168.50.134,5,False
2026-03-13T16:33:23.734581,malware1.ru,192.168.11.139,10,True
2026-03-13T10:33:23.734581,legit34.com,192.168.30.154,24,False
2026-03-15T15:33:23.734581,dynamic-dns.org,192.168.49.78,23,True
2026-03-16T06:33:23.734581,legit32.com,192.168.29.79,24,False
2026-03-11T01:33:23.734581,c2server.net,192.168.11.179,23,True
2026-03-15T09:33:23.734581,legit6.com,192.168.18.184,19,False
2026-03-10T21:33:23.734581,malware1.ru,192.168.17.28,24,True
2026-03-15T11:33:23.734581,legit40.com,192.168.32.7,12,False
2026-03-16T06:33:23.734581,botnet2.xyz,192.168.33.50,18,True
2026-03-12T03:33:23.734581,legit18.com,192.168.28.217,17,False
2026-03-10T19:33:23.734581,tmp.ddns.net,192.168.18.209,23,True
2026-03-15T20:33:23.734581,legit24.com,192.168.20.88,19,False
2026-03-14T02:33:23.734581,tmp.ddns.net,192.168.36.59,14,True
2026-03-11T12:33:23.734581,legit50.com,192.168.23.89,6,False
2026-03-11T04:33:23.734581,tmp.ddns.net,192.168.12.69,12,True
2026-03-11T14:33:23.734581,legit21.com,192.168.20.253,12,False
2026-03-16T09:33:23.734581,dynamic-dns.org,192.168.42.128,25,True
2026-03-16T21:33:23.734581,legit36.com,192.168.36.156,4,False
2026-03-15T11:33:23.734581,tmp.ddns.net,192.168.37.202,16,True
2026-03-14T09:33:23.734581,legit19.com,192.168.15.159,12,False
2026-03-11T18:33:23.734581,malware1.ru,192.168.40.128,24,True
2026-03-11T11:33:23.734581,legit42.com,192.168.32.231,3,False
2026-03-12T06:33:23.734581,botnet2.xyz,192.168.19.122,20,True
2026-03-13T22:33:23.734581,legit13.com,192.168.24.98,19,False
2026-03-16T10:33:23.734581,botnet2.xyz,192.168.20.122,12,True
2026-03-15T18:33:23.734581,legit10.com,192.168.26.40,12,False
2026-03-17T02:33:23.734581,suspicious1.com,192.168.47.120,24,True
2026-03-15T18:33:23.734581,legit17.com,192.168.46.210,4,False
2026-03-17T08:33:23.734581,suspicious1.com,192.168.25.74,6,True
2026-03-11T02:33:23.734581,legit4.com,192.168.22.243,25,False
2026-03-16T01:33:23.734581,dynamic-dns.org,192.168.13.99,12,True
2026-03-15T02:33:23.734581,legit25.com,192.168.18.222,7,False
2026-03-12T12:33:23.734581,dynamic-dns.org,192.168.39.234,10,True
2026-03-12T21:33:23.734581,legit9.com,192.168.27.186,7,False
2026-03-10T14:33:23.734581,malware1.ru,192.168.43.177,12,True
2026-03-15T19:33:23.734581,legit39.com,192.168.15.150,5,False
2026-03-13T14:33:23.734581,x123.randomdomain.ru,192.168.16.251,17,True
2026-03-10T13:33:23.734581,legit28.com,192.168.49.72,4,False
2026-03-17T00:33:23.734581,tmp.ddns.net,192.168.38.251,24,True
2026-03-16T05:33:23.734581,legit50.com,192.168.31.178,19,False
2026-03-10T21:33:23.734581,malware1.ru,192.168.40.73,22,True
2026-03-13T20:33:23.734581,legit20.com,192.168.46.170,21,False
2026-03-11T22:33:23.734581,tmp.ddns.net,192.168.20.49,22,True
2026-03-15T09:33:23.734581,legit3.com,192.168.34.205,9,False
2026-03-16T22:33:23.734581,botnet2.xyz,192.168.29.248,24,True
2026-03-14T07:33:23.734581,legit40.com,192.168.48.98,4,False
2026-03-14T18:33:23.734581,evil.com.ru,192.168.40.96,23,True
2026-03-13T15:33:23.734581,legit6.com,192.168.50.99,16,False
2026-03-12T21:33:23.734581,dynamic-dns.org,192.168.22.86,18,True
2026-03-13T05:33:23.734581,legit49.com,192.168.20.120,18,False
2026-03-11T09:33:23.734581,c2server.net,192.168.40.175,6,True
2026-03-10T19:33:23.734581,legit18.com,192.168.50.102,4,False
2026-03-11T07:33:23.734581,dynamic-dns.org,192.168.46.189,4,True
2026-03-13T08:33:23.734581,legit35.com,192.168.26.186,10,False
2026-03-14T23:33:23.734581,malware1.ru,192.168.48.81,2,True
2026-03-11T21:33:23.734581,legit43.com,192.168.31.246,10,False
2026-03-12T20:33:23.734581,phish-site.cc,192.168.30.55,19,True
2026-03-17T05:33:23.734581,legit31.com,192.168.18.229,14,False
2026-03-12T04:33:23.734581,evil.com.ru,192.168.35.118,3,True
2026-03-16T11:33:23.734581,legit17.com,192.168.50.104,10,False
2026-03-13T08:33:23.734581,evil.com.ru,192.168.50.43,8,True
2026-03-14T06:33:23.734581,legit33.com,192.168.40.35,22,False
2026-03-13T06:33:23.734581,tmp.ddns.net,192.168.23.250,11,True
2026-03-11T16:33:23.734581,legit50.com,192.168.40.252,4,False
2026-03-14T10:33:23.734581,botnet2.xyz,192.168.14.237,19,True
2026-03-16T12:33:23.734581,legit15.com,192.168.34.242,6,False
2026-03-12T09:33:23.734581,phish-site.cc,192.168.11.198,25,True
2026-03-13T21:33:23.734581,legit46.com,192.168.42.15,22,False
2026-03-13T20:33:23.734581,suspicious1.com,192.168.36.163,17,True
2026-03-13T05:33:23.734581,legit6.com,192.168.10.97,6,False
2026-03-13T21:33:23.734581,dynamic-dns.org,192.168.18.246,21,True
2026-03-14T05:33:23.734581,legit35.com,192.168.17.254,20,False
2026-03-15T02:33:23.734581,x123.randomdomain.ru,192.168.25.218,22,True
2026-03-16T17:33:23.734581,legit38.com,192.168.20.100,6,False
2026-03-10T23:33:23.734581,x123.randomdomain.ru,192.168.38.26,2,True
2026-03-12T11:33:23.734581,legit8.com,192.168.44.79,2,False
2026-03-12T23:33:23.734581,tmp.ddns.net,192.168.44.57,22,True
2026-03-17T06:33:23.734581,legit8.com,192.168.41.27,15,False
2026-03-10T11:33:23.734581,tmp.ddns.net,192.168.39.88,9,True
2026-03-16T08:33:23.734581,legit40.com,192.168.44.82,2,False
2026-03-14T23:33:23.734581,dynamic-dns.org,192.168.12.107,15,True
2026-03-14T11:33:23.734581,legit42.com,192.168.36.75,14,False
2026-03-13T19:33:23.734581,botnet2.xyz,192.168.13.151,6,True
2026-03-13T14:33:23.734581,legit43.com,192.168.38.222,22,False
2026-03-14T19:33:23.734581,tmp.ddns.net,192.168.48.214,5,True
2026-03-12T02:33:23.734581,legit20.com,192.168.35.18,5,False
2026-03-15T03:33:23.734581,evil.com.ru,192.168.39.176,17,True
2026-03-11T10:33:23.734581,legit31.com,192.168.43.19,1,False
2026-03-16T22:33:23.734581,tmp.ddns.net,192.168.42.253,20,True
2026-03-15T12:33:23.734581,legit24.com,192.168.41.44,23,False
2026-03-14T02:33:23.734581,suspicious1.com,192.168.26.42,19,True
2026-03-15T22:33:23.734581,legit47.com,192.168.20.30,18,False
2026-03-16T13:33:23.734581,botnet2.xyz,192.168.11.164,4,True
2026-03-16T19:33:23.734581,legit46.com,192.168.47.167,10,False
2026-03-11T08:33:23.734581,botnet2.xyz,192.168.30.103,8,True
2026-03-17T06:33:23.734581,legit24.com,192.168.30.17,3,False
2026-03-15T03:33:23.734581,evil.com.ru,192.168.26.120,10,True
2026-03-12T03:33:23.734581,legit42.com,192.168.50.244,25,False
2026-03-15T02:33:23.734581,phish-site.cc,192.168.14.253,4,True
2026-03-14T07:33:23.734581,legit1.com,192.168.27.189,15,False
2026-03-16T07:33:23.734581,botnet2.xyz,192.168.23.209,2,True
2026-03-17T01:33:23.734581,legit47.com,192.168.19.195,17,False
2026-03-13T22:33:23.734581,evil.com.ru,192.168.28.186,5,True
2026-03-16T04:33:23.734581,legit14.com,192.168.30.168,18,False
2026-03-12T12:33:23.734581,evil.com.ru,192.168.37.142,17,True
2026-03-13T00:33:23.734581,legit15.com,192.168.46.221,23,False
2026-03-16T04:33:23.734581,malware1.ru,192.168.42.202,14,True
2026-03-15T02:33:23.734581,legit3.com,192.168.46.221,14,False
2026-03-15T01:33:23.734581,c2server.net,192.168.48.18,16,True
2026-03-12T22:33:23.734581,legit10.com,192.168.28.119,9,False
2026-03-14T04:33:23.734581,x123.randomdomain.ru,192.168.45.141,16,True
2026-03-11T12:33:23.734581,legit19.com,192.168.34.126,17,False
2026-03-17T07:33:23.734581,c2server.net,192.168.47.206,10,True
2026-03-13T23:33:23.734581,legit27.com,192.168.26.40,4,False
2026-03-13T07:33:23.734581,tmp.ddns.net,192.168.11.217,21,True
2026-03-10T11:33:23.734581,legit48.com,192.168.45.176,13,False
2026-03-10T10:33:23.734581,malware1.ru,192.168.19.129,1,True
2026-03-13T23:33:23.734581,legit3.com,192.168.20.120,7,False
2026-03-11T14:33:23.734581,botnet2.xyz,192.168.41.33,9,True
2026-03-11T05:33:23.734581,legit38.com,192.168.20.137,1,False
2026-03-10T23:33:23.734581,botnet2.xyz,192.168.26.72,22,True
2026-03-15T18:33:23.734581,legit26.com,192.168.45.156,23,False
2026-03-13T05:33:23.734581,c2server.net,192.168.26.206,20,True
2026-03-10T17:33:23.734581,legit23.com,192.168.16.234,14,False
2026-03-10T14:33:23.734581,malware1.ru,192.168.48.97,23,True
2026-03-11T21:33:23.734581,legit37.com,192.168.41.19,2,False
2026-03-11T01:33:23.734581,tmp.ddns.net,192.168.39.214,1,True
2026-03-16T03:33:23.734581,legit14.com,192.168.13.212,8,False
2026-03-14T22:33:23.734581,malware1.ru,192.168.16.3,11,True
2026-03-15T21:33:23.734581,legit21.com,192.168.24.145,9,False
2026-03-13T01:33:23.734581,phish-site.cc,192.168.31.221,16,True
2026-03-16T18:33:23.734581,legit25.com,192.168.13.38,7,False
2026-03-12T09:33:23.734581,phish-site.cc,192.168.18.106,18,True
2026-03-14T13:33:23.734581,legit47.com,192.168.30.99,22,False
2026-03-13T12:33:23.734581,tmp.ddns.net,192.168.33.223,10,True
2026-03-14T20:33:23.734581,legit22.com,192.168.13.21,7,False
2026-03-16T01:33:23.734581,dynamic-dns.org,192.168.38.58,12,True
2026-03-12T18:33:23.734581,legit2.com,192.168.48.203,12,False
2026-03-13T03:33:23.734581,malware1.ru,192.168.37.29,8,True
2026-03-11T16:33:23.734581,legit50.com,192.168.16.115,7,False
2026-03-16T22:33:23.734581,botnet2.xyz,192.168.32.42,21,True
2026-03-14T21:33:23.734581,legit22.com,192.168.14.141,12,False
2026-03-15T14:33:23.734581,c2server.net,192.168.43.245,13,True
2026-03-12T22:33:23.734581,legit20.com,192.168.32.139,16,False
2026-03-16T11:33:23.734581,evil.com.ru,192.168.13.69,18,True
2026-03-16T15:33:23.734581,legit49.com,192.168.41.130,4,False
2026-03-15T19:33:23.734581,malware1.ru,192.168.28.69,6,True
2026-03-10T16:33:23.734581,legit14.com,192.168.23.108,16,False
2026-03-12T14:33:23.734581,phish-site.cc,192.168.44.185,20,True
2026-03-11T09:33:23.734581,legit35.com,192.168.21.139,12,False
2026-03-14T08:33:23.734581,malware1.ru,192.168.50.83,21,True
2026-03-10T19:33:23.734581,legit8.com,192.168.21.52,17,False
2026-03-15T07:33:23.734581,c2server.net,192.168.43.76,23,True
2026-03-16T21:33:23.734581,legit34.com,192.168.10.211,16,False
2026-03-12T15:33:23.734581,dynamic-dns.org,192.168.40.53,24,True
2026-03-11T19:33:23.734581,legit24.com,192.168.14.244,6,False
2026-03-12T22:33:23.734581,phish-site.cc,192.168.20.43,18,True
2026-03-13T10:33:23.734581,legit40.com,192.168.50.228,8,False
2026-03-10T20:33:23.734581,evil.com.ru,192.168.22.77,16,True
2026-03-13T23:33:23.734581,legit41.com,192.168.31.52,22,False
2026-03-15T16:33:23.734581,malware1.ru,192.168.36.188,8,True
2026-03-11T21:33:23.734581,legit7.com,192.168.12.164,4,False
2026-03-11T16:33:23.734581,botnet2.xyz,192.168.36.77,13,True
2026-03-17T01:33:23.734581,legit40.com,192.168.47.23,10,False
2026-03-12T06:33:23.734581,botnet2.xyz,192.168.21.238,14,True
2026-03-14T12:33:23.734581,legit2.com,192.168.44.58,2,False
2026-03-11T04:33:23.734581,tmp.ddns.net,192.168.15.148,6,True
2026-03-10T10:33:23.734581,legit28.com,192.168.28.23,12,False
2026-03-12T18:33:23.734581,c2server.net,192.168.32.88,4,True
2026-03-13T02:33:23.734581,legit24.com,192.168.21.174,20,False
2026-03-10T13:33:23.734581,c2server.net,192.168.20.167,6,True
2026-03-13T22:33:23.734581,legit16.com,192.168.31.230,3,False
2026-03-13T07:33:23.734581,botnet2.xyz,192.168.46.14,13,True
2026-03-11T11:33:23.734581,legit34.com,192.168.18.86,19,False
2026-03-15T08:33:23.734581,c2server.net,192.168.41.17,13,True
2026-03-11T20:33:23.734581,legit14.com,192.168.24.252,12,False
2026-03-11T00:33:23.734581,tmp.ddns.net,192.168.50.2,14,True
2026-03-11T14:33:23.734581,legit20.com,192.168.19.179,11,False
2026-03-15T07:33:23.734581,c2server.net,192.168.47.118,10,True
2026-03-15T11:33:23.734581,legit50.com,192.168.50.27,7,False
2026-03-15T13:33:23.734581,tmp.ddns.net,192.168.28.185,17,True
2026-03-12T18:33:23.734581,legit20.com,192.168.22.99,23,False
2026-03-11T17:33:23.734581,dynamic-dns.org,192.168.30.112,17,True
2026-03-11T09:33:23.734581,legit43.com,192.168.33.72,14,False
2026-03-13T10:33:23.734581,x123.randomdomain.ru,192.168.42.128,1,True
2026-03-16T18:33:23.734581,legit28.com,192.168.12.200,2,False
2026-03-16T18:33:23.734581,botnet2.xyz,192.168.26.96,7,True
2026-03-14T09:33:23.734581,legit50.com,192.168.41.247,10,False
2026-03-10T15:33:23.734581,phish-site.cc,192.168.50.16,24,True
2026-03-13T01:33:23.734581,legit31.com,192.168.33.137,10,False
2026-03-14T21:33:23.734581,c2server.net,192.168.29.186,4,True
2026-03-16T17:33:23.734581,legit19.com,192.168.42.204,16,False
2026-03-16T11:33:23.734581,evil.com.ru,192.168.23.62,23,True
2026-03-17T10:33:23.734581,legit19.com,192.168.12.9,6,False
2026-03-11T16:33:23.734581,c2server.net,192.168.37.212,11,True
2026-03-12T02:33:23.734581,legit40.com,192.168.42.161,2,False
2026-03-16T02:33:23.734581,phish-site.cc,192.168.31.136,16,True
2026-03-16T10:33:23.734581,legit38.com,192.168.49.68,16,False
2026-03-12T19:33:23.734581,botnet2.xyz,192.168.21.115,8,True
2026-03-14T01:33:23.734581,legit27.com,192.168.37.142,18,False
2026-03-13T19:33:23.734581,phish-site.cc,192.168.48.41,22,True
2026-03-12T12:33:23.734581,legit31.com,192.168.20.45,7,False
2026-03-13T10:33:23.734581,phish-site.cc,192.168.38.206,20,True
2026-03-17T04:33:23.734581,legit41.com,192.168.42.193,6,False
2026-03-17T01:33:23.734581,dynamic-dns.org,192.168.49.134,6,True
2026-03-12T20:33:23.734581,legit35.com,192.168.38.210,2,False
2026-03-13T03:33:23.734581,phish-site.cc,192.168.31.5,2,True
2026-03-12T21:33:23.734581,legit30.com,192.168.15.140,20,False
2026-03-12T04:33:23.734581,botnet2.xyz,192.168.14.70,13,True
2026-03-15T03:33:23.734581,legit46.com,192.168.15.152,20,False
2026-03-17T06:33:23.734581,suspicious1.com,192.168.16.120,14,True
2026-03-14T06:33:23.734581,legit16.com,192.168.45.74,7,False
2026-03-15T01:33:23.734581,suspicious1.com,192.168.45.251,5,True
2026-03-17T02:33:23.734581,legit28.com,192.168.21.137,1,False
2026-03-16T03:33:23.734581,tmp.ddns.net,192.168.36.138,18,True
2026-03-17T07:33:23.734581,legit38.com,192.168.47.244,2,False
2026-03-16T12:33:23.734581,evil.com.ru,192.168.29.109,2,True
2026-03-12T16:33:23.734581,legit9.com,192.168.38.146,1,False
2026-03-13T17:33:23.734581,dynamic-dns.org,192.168.16.54,16,True
2026-03-13T15:33:23.734581,legit39.com,192.168.42.136,23,False
2026-03-12T07:33:23.734581,botnet2.xyz,192.168.23.83,8,True
2026-03-12T18:33:23.734581,legit2.com,192.168.10.141,1,False
2026-03-10T10:33:23.734581,tmp.ddns.net,192.168.42.76,19,True
2026-03-16T03:33:23.734581,legit32.com,192.168.36.193,7,False
2026-03-14T15:33:23.734581,evil.com.ru,192.168.36.70,11,True
2026-03-11T10:33:23.734581,legit49.com,192.168.12.174,24,False
2026-03-13T05:33:23.734581,botnet2.xyz,192.168.37.35,3,True
2026-03-16T21:33:23.734581,legit43.com,192.168.43.253,10,False
2026-03-14T13:33:23.734581,suspicious1.com,192.168.44.52,7,True
2026-03-14T04:33:23.734581,legit40.com,192.168.19.41,11,False
2026-03-16T15:33:23.734581,c2server.net,192.168.10.157,21,True
2026-03-15T00:33:23.734581,legit27.com,192.168.13.192,21,False
2026-03-13T17:33:23.734581,suspicious1.com,192.168.49.82,20,True
2026-03-13T06:33:23.734581,legit21.com,192.168.45.225,15,False
2026-03-16T10:33:23.734581,phish-site.cc,192.168.13.188,21,True
2026-03-11T16:33:23.734581,legit44.com,192.168.32.42,4,False
2026-03-11T19:33:23.734581,tmp.ddns.net,192.168.45.190,2,True
2026-03-13T19:33:23.734581,legit7.com,192.168.42.175,3,False
2026-03-12T19:33:23.734581,evil.com.ru,192.168.21.11,21,True
2026-03-15T13:33:23.734581,legit19.com,192.168.27.240,9,False
2026-03-14T00:33:23.734581,c2server.net,192.168.25.42,5,True
2026-03-11T06:33:23.734581,legit47.com,192.168.37.193,6,False
2026-03-16T15:33:23.734581,phish-site.cc,192.168.26.233,24,True
2026-03-17T04:33:23.734581,legit2.com,192.168.50.252,6,False
2026-03-14T17:33:23.734581,suspicious1.com,192.168.24.24,19,True
2026-03-14T21:33:23.734581,legit13.com,192.168.25.106,9,False
2026-03-14T18:33:23.734581,tmp.ddns.net,192.168.36.73,1,True
2026-03-14T02:33:23.734581,legit47.com,192.168.27.236,14,False
2026-03-17T00:33:23.734581,malware1.ru,192.168.16.155,3,True
2026-03-13T14:33:23.734581,legit8.com,192.168.10.31,25,False
2026-03-16T15:33:23.734581,suspicious1.com,192.168.46.177,23,True
2026-03-12T05:33:23.734581,legit24.com,192.168.20.211,6,False
2026-03-13T02:33:23.734581,c2server.net,192.168.36.36,7,True
2026-03-11T16:33:23.734581,legit42.com,192.168.48.23,12,False
2026-03-16T21:33:23.734581,c2server.net,192.168.31.128,21,True
2026-03-11T10:33:23.734581,legit46.com,192.168.11.84,10,False
2026-03-13T07:33:23.734581,botnet2.xyz,192.168.31.53,16,True
2026-03-12T16:33:23.734581,legit6.com,192.168.11.46,18,False
2026-03-13T09:33:23.734581,suspicious1.com,192.168.19.137,17,True
2026-03-11T17:33:23.734581,legit20.com,192.168.25.39,24,False
2026-03-17T03:33:23.734581,botnet2.xyz,192.168.26.146,10,True
2026-03-10T23:33:23.734581,legit13.com,192.168.21.48,12,False
2026-03-14T23:33:23.734581,evil.com.ru,192.168.19.26,14,True
2026-03-12T06:33:23.734581,legit41.com,192.168.14.71,11,False
2026-03-16T11:33:23.734581,dynamic-dns.org,192.168.41.203,11,True
2026-03-10T16:33:23.734581,legit26.com,192.168.27.4,12,False
2026-03-15T21:33:23.734581,tmp.ddns.net,192.168.44.7,8,True
2026-03-11T07:33:23.734581,legit44.com,192.168.39.202,15,False
2026-03-17T01:33:23.734581,c2server.net,192.168.47.238,23,True
2026-03-16T19:33:23.734581,legit36.com,192.168.10.214,14,False
2026-03-11T11:33:23.734581,tmp.ddns.net,192.168.31.255,9,True
2026-03-15T08:33:23.734581,legit47.com,192.168.26.249,13,False
2026-03-11T03:33:23.734581,c2server.net,192.168.27.64,13,True
2026-03-14T23:33:23.734581,legit8.com,192.168.34.10,24,False
2026-03-12T10:33:23.734581,x123.randomdomain.ru,192.168.40.64,2,True
2026-03-14T18:33:23.734581,legit45.com,192.168.48.225,20,False
2026-03-15T08:33:23.734581,dynamic-dns.org,192.168.21.182,21,True
2026-03-14T15:33:23.734581,legit45.com,192.168.21.69,13,False
2026-03-11T23:33:23.734581,botnet2.xyz,192.168.23.110,25,True
2026-03-16T23:33:23.734581,legit1.com,192.168.11.87,17,False
2026-03-12T20:33:23.734581,suspicious1.com,192.168.45.160,23,True
2026-03-11T21:33:23.734581,legit5.com,192.168.27.207,24,False
2026-03-11T22:33:23.734581,suspicious1.com,192.168.50.220,19,True
2026-03-10T22:33:23.734581,legit44.com,192.168.16.62,8,False
2026-03-13T08:33:23.734581,phish-site.cc,192.168.37.18,19,True
2026-03-16T00:33:23.734581,legit34.com,192.168.41.133,8,False
2026-03-16T15:33:23.734581,botnet2.xyz,192.168.23.63,24,True
2026-03-14T09:33:23.734581,legit24.com,192.168.25.234,19,False
2026-03-13T01:33:23.734581,suspicious1.com,192.168.30.96,1,True
2026-03-11T21:33:23.734581,legit37.com,192.168.38.203,25,False
2026-03-11T21:33:23.734581,c2server.net,192.168.22.244,2,True
2026-03-14T17:33:23.734581,legit25.com,192.168.14.100,20,False
2026-03-16T10:33:23.734581,tmp.ddns.net,192.168.36.244,8,True
2026-03-13T18:33:23.734581,legit26.com,192.168.14.182,11,False
2026-03-15T10:33:23.734581,malware1.ru,192.168.11.70,23,True
2026-03-16T05:33:23.734581,legit26.com,192.168.27.38,4,False
2026-03-16T13:33:23.734581,tmp.ddns.net,192.168.28.60,8,True
2026-03-14T19:33:23.734581,legit9.com,192.168.28.177,14,False
2026-03-11T16:33:23.734581,dynamic-dns.org,192.168.10.241,13,True
2026-03-14T11:33:23.734581,legit2.com,192.168.21.129,17,False
2026-03-16T13:33:23.734581,evil.com.ru,192.168.19.36,21,True
2026-03-10T14:33:23.734581,legit1.com,192.168.29.75,11,False
2026-03-15T18:33:23.734581,evil.com.ru,192.168.48.213,14,True
2026-03-13T06:33:23.734581,legit18.com,192.168.27.150,21,False
2026-03-16T11:33:23.734581,botnet2.xyz,192.168.45.221,22,True
2026-03-14T12:33:23.734581,legit40.com,192.168.47.114,15,False
2026-03-10T11:33:23.734581,dynamic-dns.org,192.168.28.196,19,True
2026-03-17T03:33:23.734581,legit17.com,192.168.19.179,5,False
2026-03-13T17:33:23.734581,x123.randomdomain.ru,192.168.47.240,3,True
2026-03-15T12:33:23.734581,legit23.com,192.168.47.76,17,False
2026-03-12T20:33:23.734581,dynamic-dns.org,192.168.35.42,17,True
2026-03-14T05:33:23.734581,legit2.com,192.168.41.18,5,False
2026-03-15T02:33:23.734581,evil.com.ru,192.168.44.229,3,True
2026-03-12T12:33:23.734581,legit48.com,192.168.27.241,18,False
2026-03-13T19:33:23.734581,evil.com.ru,192.168.14.138,22,True
2026-03-11T19:33:23.734581,legit49.com,192.168.22.180,6,False
2026-03-11T08:33:23.734581,tmp.ddns.net,192.168.41.247,16,True
2026-03-12T09:33:23.734581,legit4.com,192.168.27.200,2,False
2026-03-16T15:33:23.734581,x123.randomdomain.ru,192.168.33.177,11,True
2026-03-11T00:33:23.734581,legit28.com,192.168.14.117,23,False
2026-03-14T18:33:23.734581,botnet2.xyz,192.168.49.34,13,True
2026-03-11T10:33:23.734581,legit35.com,192.168.41.91,11,False
2026-03-15T00:33:23.734581,tmp.ddns.net,192.168.17.195,5,True
2026-03-17T04:33:23.734581,legit27.com,192.168.45.98,2,False
2026-03-17T07:33:23.734581,malware1.ru,192.168.44.173,10,True
2026-03-12T09:33:23.734581,legit13.com,192.168.33.140,19,False
2026-03-13T19:33:23.734581,evil.com.ru,192.168.27.121,6,True
2026-03-15T04:33:23.734581,legit21.com,192.168.35.147,15,False
2026-03-11T22:33:23.734581,botnet2.xyz,192.168.35.35,24,True
2026-03-17T02:33:23.734581,legit12.com,192.168.38.15,10,False
2026-03-15T22:33:23.734581,malware1.ru,192.168.41.131,16,True
2026-03-16T06:33:23.734581,legit8.com,192.168.27.149,10,False
2026-03-14T10:33:23.734581,evil.com.ru,192.168.39.239,3,True
2026-03-16T05:33:23.734581,legit39.com,192.168.27.254,6,False
2026-03-14T07:33:23.734581,phish-site.cc,192.168.30.209,20,True
2026-03-16T14:33:23.734581,legit25.com,192.168.11.66,21,False
2026-03-12T01:33:23.734581,c2server.net,192.168.23.230,19,True
2026-03-13T02:33:23.734581,legit18.com,192.168.17.132,5,False
2026-03-14T22:33:23.734581,c2server.net,192.168.29.163,2,True
2026-03-11T08:33:23.734581,legit6.com,192.168.12.134,16,False
2026-03-11T11:33:23.734581,malware1.ru,192.168.10.25,9,True
2026-03-14T12:33:23.734581,legit12.com,192.168.50.81,2,False
2026-03-12T16:33:23.734581,tmp.ddns.net,192.168.16.34,21,True
2026-03-17T09:33:23.734581,legit26.com,192.168.50.115,15,False
2026-03-16T09:33:23.734581,evil.com.ru,192.168.16.176,5,True
2026-03-13T19:33:23.734581,legit43.com,192.168.45.93,14,False
2026-03-12T07:33:23.734581,c2server.net,192.168.38.153,19,True
2026-03-12T19:33:23.734581,legit21.com,192.168.25.211,10,False
2026-03-13T14:33:23.734581,phish-site.cc,192.168.37.53,13,True
2026-03-15T21:33:23.734581,legit46.com,192.168.23.176,14,False
2026-03-16T07:33:23.734581,suspicious1.com,192.168.28.232,22,True
2026-03-13T15:33:23.734581,legit16.com,192.168.49.57,14,False
2026-03-14T10:33:23.734581,tmp.ddns.net,192.168.47.74,1,True
2026-03-12T09:33:23.734581,legit7.com,192.168.49.159,22,False
2026-03-17T02:33:23.734581,evil.com.ru,192.168.11.178,9,True
2026-03-16T10:33:23.734581,legit24.com,192.168.14.64,13,False
2026-03-16T01:33:23.734581,c2server.net,192.168.12.54,9,True
2026-03-11T13:33:23.734581,legit48.com,192.168.16.23,5,False
2026-03-12T02:33:23.734581,c2server.net,192.168.23.243,18,True
2026-03-16T20:33:23.734581,legit1.com,192.168.46.128,10,False
2026-03-10T13:33:23.734581,x123.randomdomain.ru,192.168.12.231,21,True
2026-03-15T19:33:23.734581,legit34.com,192.168.34.181,5,False
2026-03-12T10:33:23.734581,dynamic-dns.org,192.168.39.91,3,True
2026-03-13T14:33:23.734581,legit4.com,192.168.42.22,6,False
2026-03-10T11:33:23.734581,c2server.net,192.168.29.22,4,True
2026-03-12T16:33:23.734581,legit41.com,192.168.48.185,6,False
2026-03-15T12:33:23.734581,tmp.ddns.net,192.168.12.235,4,True
2026-03-16T19:33:23.734581,legit18.com,192.168.14.120,2,False
2026-03-13T22:33:23.734581,botnet2.xyz,192.168.21.85,22,True
2026-03-14T12:33:23.734581,legit22.com,192.168.27.160,13,False
2026-03-12T07:33:23.734581,c2server.net,192.168.40.74,21,True
2026-03-15T23:33:23.734581,legit38.com,192.168.11.167,12,False
2026-03-15T12:33:23.734581,suspicious1.com,192.168.25.63,22,True
2026-03-11T06:33:23.734581,legit14.com,192.168.32.143,5,False
2026-03-17T00:33:23.734581,evil.com.ru,192.168.26.123,22,True
2026-03-11T04:33:23.734581,legit2.com,192.168.39.55,6,False
2026-03-13T22:33:23.734581,botnet2.xyz,192.168.15.227,17,True
2026-03-12T06:33:23.734581,legit11.com,192.168.32.81,4,False
2026-03-12T17:33:23.734581,c2server.net,192.168.19.86,8,True
2026-03-10T21:33:23.734581,legit14.com,192.168.26.206,13,False
2026-03-14T10:33:23.734581,phish-site.cc,192.168.30.127,19,True
2026-03-12T21:33:23.734581,legit26.com,192.168.35.68,3,False
2026-03-13T01:33:23.734581,phish-site.cc,192.168.24.246,10,True
2026-03-13T11:33:23.734581,legit8.com,192.168.21.119,16,False
2026-03-16T19:33:23.734581,suspicious1.com,192.168.24.39,20,True
2026-03-13T11:33:23.734581,legit10.com,192.168.43.163,10,False
2026-03-14T23:33:23.734581,botnet2.xyz,192.168.27.204,1,True
2026-03-13T10:33:23.734581,legit13.com,192.168.20.247,22,False
2026-03-15T13:33:23.734581,evil.com.ru,192.168.31.213,20,True
2026-03-13T12:33:23.734581,legit3.com,192.168.11.10,20,False
2026-03-12T22:33:23.734581,suspicious1.com,192.168.39.122,15,True
